# TOPAS Version: 4.0
# Parameter File: GBScanningNozzle.txt
# Results for scorer: DoseOnRTGrid
# Filtered by: OnlyIncludeParticlesNamed = 1 "proton"
# Scored in component: ScoringCylinder
# R in 1 bin  of 0.495 cm
# Phi in 1 bin  of 360 deg
# Z in 420 bins of 0.1 cm
# DoseToMedium ( Gy ) : Mean   
0, 0, 0, 0
0, 0, 1, 0
0, 0, 2, 0
0, 0, 3, 0
0, 0, 4, 0
0, 0, 5, 0
0, 0, 6, 0
0, 0, 7, 0
0, 0, 8, 0
0, 0, 9, 0
0, 0, 10, 0
0, 0, 11, 0
0, 0, 12, 0
0, 0, 13, 0
0, 0, 14, 0
0, 0, 15, 0
0, 0, 16, 0
0, 0, 17, 0
0, 0, 18, 0
0, 0, 19, 0
0, 0, 20, 0
0, 0, 21, 0
0, 0, 22, 0
0, 0, 23, 0
0, 0, 24, 0
0, 0, 25, 0
0, 0, 26, 0
0, 0, 27, 0
0, 0, 28, 0
0, 0, 29, 0
0, 0, 30, 0
0, 0, 31, 0
0, 0, 32, 0
0, 0, 33, 0
0, 0, 34, 0
0, 0, 35, 0
0, 0, 36, 0
0, 0, 37, 0
0, 0, 38, 0
0, 0, 39, 0
0, 0, 40, 0
0, 0, 41, 0
0, 0, 42, 0
0, 0, 43, 0
0, 0, 44, 0
0, 0, 45, 0
0, 0, 46, 0
0, 0, 47, 0
0, 0, 48, 0
0, 0, 49, 0
0, 0, 50, 0
0, 0, 51, 1.180626482983398e-09
0, 0, 52, 1.114417485636905e-09
0, 0, 53, 7.478551856909136e-10
0, 0, 54, 6.517836025482632e-10
0, 0, 55, 5.605402364575048e-10
0, 0, 56, 4.95934415112713e-10
0, 0, 57, 4.915939594236286e-10
0, 0, 58, 4.42237611172402e-10
0, 0, 59, 4.105939421776993e-10
0, 0, 60, 3.832273785881982e-10
0, 0, 61, 3.585561401902093e-10
0, 0, 62, 3.481475296585673e-10
0, 0, 63, 3.32529482933947e-10
0, 0, 64, 3.020410350698946e-10
0, 0, 65, 3.247519305027474e-10
0, 0, 66, 2.776872673282786e-10
0, 0, 67, 2.717548735280738e-10
0, 0, 68, 2.633980274386772e-10
0, 0, 69, 2.788186802739023e-10
0, 0, 70, 2.442028897886527e-10
0, 0, 71, 2.668192564679281e-10
0, 0, 72, 2.755816826968996e-10
0, 0, 73, 2.468076870851472e-10
0, 0, 74, 2.803736864350976e-10
0, 0, 75, 2.223611716729655e-10
0, 0, 76, 2.31217963485788e-10
0, 0, 77, 2.157304452256503e-10
0, 0, 78, 2.040102782800273e-10
0, 0, 79, 2.084290733229112e-10
0, 0, 80, 2.548895721483026e-10
0, 0, 81, 1.838814640375119e-09
0, 0, 82, 6.587474675353111e-10
0, 0, 83, 3.831183942435678e-10
0, 0, 84, 1.97205554172009e-10
0, 0, 85, 1.791319709326675e-10
0, 0, 86, 1.957625354854834e-10
0, 0, 87, 1.906821839667907e-10
0, 0, 88, 1.829419916803197e-10
0, 0, 89, 1.890658214989767e-10
0, 0, 90, 1.970876089260918e-10
0, 0, 91, 1.753301432154234e-10
0, 0, 92, 1.800868072421183e-10
0, 0, 93, 1.990522762302446e-10
0, 0, 94, 1.691772407010622e-10
0, 0, 95, 1.82289567149931e-10
0, 0, 96, 1.712550886094143e-10
0, 0, 97, 1.827064120530793e-10
0, 0, 98, 1.746038522010516e-10
0, 0, 99, 1.895026830145849e-10
0, 0, 100, 1.66975744365547e-10
0, 0, 101, 1.767241018681555e-10
0, 0, 102, 1.513547124137525e-10
0, 0, 103, 1.6715672833734e-10
0, 0, 104, 1.551164357595814e-10
0, 0, 105, 1.921949008354656e-10
0, 0, 106, 1.397089614122615e-10
0, 0, 107, 1.748388527945465e-10
0, 0, 108, 1.556810411334577e-10
0, 0, 109, 1.700305583662845e-10
0, 0, 110, 1.737681507230345e-10
0, 0, 111, 1.654535256106032e-10
0, 0, 112, 1.515920973891653e-10
0, 0, 113, 1.528827170903608e-10
0, 0, 114, 1.677153294285331e-10
0, 0, 115, 1.382679057605396e-10
0, 0, 116, 1.592756361335343e-10
0, 0, 117, 1.384381798424826e-10
0, 0, 118, 1.588592853413289e-10
0, 0, 119, 1.503326584355666e-10
0, 0, 120, 1.519453796183507e-10
0, 0, 121, 1.438790277848947e-10
0, 0, 122, 1.697577667727905e-10
0, 0, 123, 1.363083083903118e-10
0, 0, 124, 1.396855294054417e-10
0, 0, 125, 1.295820922642725e-10
0, 0, 126, 1.442629046686442e-10
0, 0, 127, 1.201704626089484e-10
0, 0, 128, 1.334351172389317e-10
0, 0, 129, 1.416096872447273e-10
0, 0, 130, 1.460977753597054e-10
0, 0, 131, 1.421092149937903e-10
0, 0, 132, 1.503499514355733e-10
0, 0, 133, 1.332265348781258e-10
0, 0, 134, 1.418388657049196e-10
0, 0, 135, 1.256318028828547e-10
0, 0, 136, 1.318350695437936e-10
0, 0, 137, 1.506241201222473e-10
0, 0, 138, 1.300619400902614e-10
0, 0, 139, 1.300836132131651e-10
0, 0, 140, 1.401237918120757e-10
0, 0, 141, 1.347058617591084e-10
0, 0, 142, 1.279069995751408e-10
0, 0, 143, 1.271728156574273e-10
0, 0, 144, 1.451430988173554e-10
0, 0, 145, 1.269670430211537e-10
0, 0, 146, 1.307644772407016e-10
0, 0, 147, 1.178752130158798e-10
0, 0, 148, 1.181932052176219e-10
0, 0, 149, 1.275606496442908e-10
0, 0, 150, 1.269507594847922e-10
0, 0, 151, 1.407595771821332e-10
0, 0, 152, 1.253404107593168e-10
0, 0, 153, 1.22778495941059e-10
0, 0, 154, 1.263458938975044e-10
0, 0, 155, 1.145723325012861e-10
0, 0, 156, 1.074696431526772e-10
0, 0, 157, 1.062922264749193e-10
0, 0, 158, 1.085659061694995e-10
0, 0, 159, 1.361825378081822e-10
0, 0, 160, 1.173736607819756e-10
0, 0, 161, 1.198123962904015e-10
0, 0, 162, 1.156690629835025e-10
0, 0, 163, 1.284689991279447e-10
0, 0, 164, 1.156861922897106e-10
0, 0, 165, 1.2900601868563e-10
0, 0, 166, 1.196849569786032e-10
0, 0, 167, 1.08841168381735e-10
0, 0, 168, 1.283014857362987e-10
0, 0, 169, 1.379140147028453e-10
0, 0, 170, 1.193405520047485e-10
0, 0, 171, 1.140412628329697e-10
0, 0, 172, 1.127923334897434e-10
0, 0, 173, 1.196792738357966e-10
0, 0, 174, 1.27147350530212e-10
0, 0, 175, 1.070627560568864e-10
0, 0, 176, 1.313805081430945e-10
0, 0, 177, 1.179879362368032e-10
0, 0, 178, 9.612668152813092e-11
0, 0, 179, 1.273579726848989e-10
0, 0, 180, 9.853856172105717e-11
0, 0, 181, 1.383189293262556e-10
0, 0, 182, 9.438324204989548e-11
0, 0, 183, 1.030653385145105e-10
0, 0, 184, 1.39695135001526e-10
0, 0, 185, 1.131522067664378e-10
0, 0, 186, 1.000252572789967e-10
0, 0, 187, 1.001252148779465e-10
0, 0, 188, 1.131722361335705e-10
0, 0, 189, 1.165034433206801e-10
0, 0, 190, 1.075480745940508e-10
0, 0, 191, 1.111303966587701e-10
0, 0, 192, 8.84739287338911e-11
0, 0, 193, 1.295700873189511e-10
0, 0, 194, 1.09551060522066e-10
0, 0, 195, 1.204817070018688e-10
0, 0, 196, 1.003508038303665e-10
0, 0, 197, 1.04888004226065e-10
0, 0, 198, 1.159920105825303e-10
0, 0, 199, 9.352986320210658e-11
0, 0, 200, 1.126293910037398e-10
0, 0, 201, 1.130485651426838e-10
0, 0, 202, 8.886735019447898e-11
0, 0, 203, 9.249549833458505e-11
0, 0, 204, 1.017570801644306e-10
0, 0, 205, 9.93200259332318e-11
0, 0, 206, 1.094220499904703e-10
0, 0, 207, 9.4156282053898e-11
0, 0, 208, 1.04221204374492e-10
0, 0, 209, 9.87024816132682e-11
0, 0, 210, 9.422387589198002e-11
0, 0, 211, 1.134342607996446e-10
0, 0, 212, 1.059431752987509e-10
0, 0, 213, 9.010243158183644e-11
0, 0, 214, 1.219862023607048e-10
0, 0, 215, 1.1529573803867e-10
0, 0, 216, 8.919641670591021e-11
0, 0, 217, 9.563447569677907e-11
0, 0, 218, 8.889426489138255e-11
0, 0, 219, 0
0, 0, 220, 0
0, 0, 221, 0
0, 0, 222, 0
0, 0, 223, 0
0, 0, 224, 0
0, 0, 225, 0
0, 0, 226, 0
0, 0, 227, 0
0, 0, 228, 0
0, 0, 229, 0
0, 0, 230, 0
0, 0, 231, 0
0, 0, 232, 0
0, 0, 233, 0
0, 0, 234, 0
0, 0, 235, 0
0, 0, 236, 0
0, 0, 237, 0
0, 0, 238, 0
0, 0, 239, 0
0, 0, 240, 0
0, 0, 241, 0
0, 0, 242, 0
0, 0, 243, 0
0, 0, 244, 0
0, 0, 245, 0
0, 0, 246, 0
0, 0, 247, 0
0, 0, 248, 0
0, 0, 249, 0
0, 0, 250, 0
0, 0, 251, 0
0, 0, 252, 0
0, 0, 253, 0
0, 0, 254, 0
0, 0, 255, 0
0, 0, 256, 0
0, 0, 257, 0
0, 0, 258, 0
0, 0, 259, 0
0, 0, 260, 0
0, 0, 261, 0
0, 0, 262, 0
0, 0, 263, 0
0, 0, 264, 0
0, 0, 265, 0
0, 0, 266, 0
0, 0, 267, 0
0, 0, 268, 0
0, 0, 269, 0
0, 0, 270, 0
0, 0, 271, 0
0, 0, 272, 0
0, 0, 273, 0
0, 0, 274, 0
0, 0, 275, 0
0, 0, 276, 0
0, 0, 277, 0
0, 0, 278, 0
0, 0, 279, 0
0, 0, 280, 0
0, 0, 281, 0
0, 0, 282, 0
0, 0, 283, 0
0, 0, 284, 0
0, 0, 285, 0
0, 0, 286, 0
0, 0, 287, 0
0, 0, 288, 0
0, 0, 289, 0
0, 0, 290, 0
0, 0, 291, 0
0, 0, 292, 0
0, 0, 293, 0
0, 0, 294, 0
0, 0, 295, 0
0, 0, 296, 0
0, 0, 297, 0
0, 0, 298, 0
0, 0, 299, 0
0, 0, 300, 0
0, 0, 301, 0
0, 0, 302, 0
0, 0, 303, 0
0, 0, 304, 0
0, 0, 305, 0
0, 0, 306, 0
0, 0, 307, 0
0, 0, 308, 0
0, 0, 309, 0
0, 0, 310, 0
0, 0, 311, 0
0, 0, 312, 0
0, 0, 313, 0
0, 0, 314, 0
0, 0, 315, 0
0, 0, 316, 0
0, 0, 317, 0
0, 0, 318, 0
0, 0, 319, 0
0, 0, 320, 0
0, 0, 321, 0
0, 0, 322, 0
0, 0, 323, 0
0, 0, 324, 0
0, 0, 325, 0
0, 0, 326, 0
0, 0, 327, 0
0, 0, 328, 0
0, 0, 329, 0
0, 0, 330, 0
0, 0, 331, 0
0, 0, 332, 0
0, 0, 333, 0
0, 0, 334, 0
0, 0, 335, 0
0, 0, 336, 0
0, 0, 337, 0
0, 0, 338, 0
0, 0, 339, 0
0, 0, 340, 0
0, 0, 341, 0
0, 0, 342, 0
0, 0, 343, 0
0, 0, 344, 0
0, 0, 345, 0
0, 0, 346, 0
0, 0, 347, 0
0, 0, 348, 0
0, 0, 349, 0
0, 0, 350, 0
0, 0, 351, 0
0, 0, 352, 0
0, 0, 353, 0
0, 0, 354, 0
0, 0, 355, 0
0, 0, 356, 0
0, 0, 357, 0
0, 0, 358, 0
0, 0, 359, 0
0, 0, 360, 0
0, 0, 361, 0
0, 0, 362, 0
0, 0, 363, 0
0, 0, 364, 0
0, 0, 365, 0
0, 0, 366, 0
0, 0, 367, 0
0, 0, 368, 0
0, 0, 369, 0
0, 0, 370, 0
0, 0, 371, 0
0, 0, 372, 0
0, 0, 373, 0
0, 0, 374, 0
0, 0, 375, 0
0, 0, 376, 0
0, 0, 377, 0
0, 0, 378, 0
0, 0, 379, 0
0, 0, 380, 0
0, 0, 381, 0
0, 0, 382, 0
0, 0, 383, 0
0, 0, 384, 0
0, 0, 385, 0
0, 0, 386, 0
0, 0, 387, 0
0, 0, 388, 0
0, 0, 389, 0
0, 0, 390, 0
0, 0, 391, 0
0, 0, 392, 0
0, 0, 393, 0
0, 0, 394, 0
0, 0, 395, 0
0, 0, 396, 0
0, 0, 397, 0
0, 0, 398, 0
0, 0, 399, 0
0, 0, 400, 0
0, 0, 401, 0
0, 0, 402, 4.233392880658105e-11
0, 0, 403, 7.225726242636547e-11
0, 0, 404, 7.807678165819318e-11
0, 0, 405, 8.288573501447364e-11
0, 0, 406, 7.534880187599822e-11
0, 0, 407, 6.634108096035924e-11
0, 0, 408, 6.743887485663419e-11
0, 0, 409, 7.27919682863201e-11
0, 0, 410, 7.990846366835021e-11
0, 0, 411, 7.915252218238911e-11
0, 0, 412, 8.909232091316765e-11
0, 0, 413, 7.437981431157115e-11
0, 0, 414, 6.596843839851746e-11
0, 0, 415, 7.578069868196418e-11
0, 0, 416, 8.281600590857346e-11
0, 0, 417, 8.47550493251693e-11
0, 0, 418, 6.601905278941673e-11
0, 0, 419, 7.07066861294401e-11
